Time;RightHandObject;LeftHandObject;RightHandPos;RightHandRot;LeftHandPos;LeftHandRot;HeadPos;HeadRot;ObjectPut;TotalErrors;EyeTrackerPos;EyeTrackerDir
2:18:491;orange;orange;X=-51.908 Y=-216.899 Z=-42.897;P=20.131229 Y=-135.478561 R=-25.898371;X=-55.368 Y=-215.191 Z=-43.999;P=-20.988132 Y=58.715828 R=160.164764;X=-76.228 Y=-244.905 Z=4.027;P=-38.174282 Y=56.528309 R=-3.095218;0;0;X=-75.356 Y=-245.132 Z=3.011;X=0.362 Y=0.503 Z=-0.785
2:18:992;None;None;X=-53.255 Y=-217.238 Z=-40.369;P=11.611451 Y=-123.664513 R=-36.960491;X=-55.498 Y=-215.337 Z=-41.025;P=-14.411685 Y=43.692574 R=149.574677;X=-76.089 Y=-244.720 Z=3.523;P=-41.989067 Y=57.967949 R=-3.121340;0;0;X=-75.207 Y=-244.575 Z=2.931;X=0.395 Y=0.570 Z=-0.720
2:19:492;None;None;X=-61.542 Y=-212.467 Z=-43.750;P=12.533608 Y=-107.465797 R=-20.132214;X=-55.093 Y=-217.710 Z=-44.915;P=-15.587454 Y=38.946526 R=159.793732;X=-76.689 Y=-243.704 Z=3.158;P=-43.534603 Y=59.067924 R=-3.240113;0;0;X=-75.728 Y=-243.820 Z=2.482;X=0.297 Y=0.560 Z=-0.774
2:19:990;orange;None;X=-59.580 Y=-207.569 Z=-57.680;P=37.763706 Y=-129.526581 R=-38.859993;X=-61.634 Y=-211.618 Z=-55.839;P=-36.775723 Y=71.838310 R=146.696732;X=-75.109 Y=-236.663 Z=-1.664;P=-37.135735 Y=59.500942 R=-3.683963;0;0;X=-74.284 Y=-237.262 Z=-2.122;X=0.261 Y=0.492 Z=-0.831
2:20:490;orange;None;X=-66.405 Y=-218.504 Z=-44.351;P=27.508804 Y=-124.173218 R=-59.874603;X=-63.608 Y=-224.338 Z=-43.399;P=-19.418533 Y=55.118328 R=132.180450;X=-79.836 Y=-244.305 Z=5.348;P=-37.257832 Y=64.314896 R=-3.227782;0;0;X=-78.717 Y=-242.476 Z=3.567;X=0.320 Y=0.502 Z=-0.804
2:20:993;orange;None;X=-78.008 Y=-223.459 Z=-44.157;P=31.202660 Y=-108.760002 R=-51.333504;X=-56.652 Y=-244.910 Z=-39.607;P=-25.594057 Y=27.001097 R=133.845413;X=-82.794 Y=-254.778 Z=6.974;P=-44.224266 Y=63.984238 R=-3.605074;0;0;X=-82.121 Y=-253.837 Z=6.648;X=0.315 Y=0.547 Z=-0.775
2:21:493;orange;None;X=-77.919 Y=-221.657 Z=-40.444;P=24.300173 Y=-109.946251 R=-46.563568;X=-62.438 Y=-238.047 Z=-38.616;P=-19.047518 Y=39.924778 R=135.536469;X=-83.150 Y=-255.143 Z=7.729;P=-41.265335 Y=65.841988 R=-4.385684;0;0;X=-82.551 Y=-254.887 Z=6.800;X=0.162 Y=0.560 Z=-0.812
2:21:992;orange;None;X=-74.112 Y=-217.651 Z=-27.586;P=3.464893 Y=-118.496124 R=-35.162277;X=-62.259 Y=-230.562 Z=-31.167;P=-9.050970 Y=47.250618 R=146.217789;X=-84.458 Y=-257.379 Z=10.872;P=-31.573879 Y=62.124886 R=-0.708588;0;0;X=-83.057 Y=-256.948 Z=10.030;X=0.226 Y=0.691 Z=-0.687
2:22:492;orange;None;X=-71.757 Y=-219.499 Z=-25.499;P=-2.546144 Y=-121.573929 R=-34.314415;X=-63.097 Y=-227.661 Z=-27.792;P=-1.252049 Y=56.092106 R=150.230255;X=-84.604 Y=-257.832 Z=9.818;P=-37.292019 Y=63.686790 R=-0.934020;0;0;X=-83.437 Y=-257.840 Z=9.130;X=0.280 Y=0.716 Z=-0.639
2:22:993;orange;None;X=-68.545 Y=-220.357 Z=-26.393;P=0.553573 Y=-126.003189 R=-38.535706;X=-65.140 Y=-219.438 Z=-28.227;P=-7.023449 Y=66.876862 R=150.513214;X=-84.128 Y=-256.856 Z=9.938;P=-36.018333 Y=65.940392 R=-1.763519;0;0;X=-82.655 Y=-257.016 Z=9.340;X=0.307 Y=0.713 Z=-0.631
2:23:493;orange;None;X=-71.410 Y=-216.422 Z=-28.427;P=1.684864 Y=-122.384193 R=-36.453781;X=-68.191 Y=-215.346 Z=-27.203;P=-4.184836 Y=64.534737 R=144.737518;X=-86.201 Y=-250.691 Z=9.778;P=-36.275875 Y=69.342690 R=0.918351;0;0;X=-84.494 Y=-251.690 Z=9.269;X=0.323 Y=0.672 Z=-0.666
2:23:994;orange;None;X=-80.233 Y=-198.364 Z=-27.095;P=2.814010 Y=-114.905144 R=-38.874294;X=-76.183 Y=-198.622 Z=-26.411;P=-3.515983 Y=68.792862 R=142.269836;X=-91.419 Y=-236.270 Z=10.124;P=-37.074219 Y=73.364090 R=-1.609985;0;0;X=-90.170 Y=-237.423 Z=9.351;X=0.279 Y=0.668 Z=-0.690
2:24:493;orange;None;X=-80.535 Y=-183.987 Z=-24.885;P=-1.737368 Y=-113.386208 R=-40.234371;X=-76.475 Y=-184.500 Z=-25.018;P=-0.562425 Y=72.048752 R=139.294312;X=-89.689 Y=-223.008 Z=8.969;P=-36.716579 Y=76.272751 R=-1.119632;0;0;X=-88.908 Y=-224.187 Z=8.887;X=0.220 Y=0.713 Z=-0.665
